Algorithm,Pattern,Cache Size,Bytes Sent,Total Bytes,Compression Ratio,Hits,Misses
own_grey,periodic,0,1536640,1703936,1.1088713036234903,0,13312
own_grey,periodic,1,1013952,1703936,1.6804898062235687,4523,8789
own_grey,periodic,4,1013952,1703936,1.6804898062235687,4523,8789
own_grey,periodic,8,1013952,1703936,1.6804898062235687,4523,8789
own_grey,random,0,5749440,6400000,1.1131518895753325,0,50000
own_grey,periodic,16,1013952,1703936,1.6804898062235687,4523,8789
own_grey,periodic,32,1013952,1703936,1.6804898062235687,4523,8789
own_grey,strided,0,5731200,6393856,1.1156225572305973,0,49952
own_grey,periodic,64,1013952,1703936,1.6804898062235687,4523,8789
own_grey,random,1,5724480,6400000,1.1180054782268434,4,49996
own_grey,strided,1,3250816,6393856,1.9668464779304642,21631,28321
own_grey,random,4,5733824,6400000,1.1161835452221764,10,49990
own_grey,strided,4,3250816,6393856,1.9668464779304642,21631,28321
own_grey,skew,0,5648704,6400000,1.1330032517193325,0,50000
own_grey,blurred,0,5599808,6400000,1.1428963278740984,0,50000
own_grey,periodic,128,1013952,1703936,1.6804898062235687,4523,8789
own_grey,strided,8,3250816,6393856,1.9668464779304642,21631,28321
own_grey,strided,16,3250816,6393856,1.9668464779304642,21631,28321
own_grey,random,8,5723008,6400000,1.1182930375075484,30,49970
own_grey,skew,1,5661632,6400000,1.1304161061686806,10,49990
own_grey,blurred,1,5585472,6400000,1.1458297526153565,110,49890
own_grey,skew,4,5640128,6400000,1.134726020402374,30,49970
own_grey,random,16,5731456,6400000,1.116644705987449,53,49947
own_grey,blurred,4,5545216,6400000,1.1541480079405384,393,49607
own_grey,skew,8,5638016,6400000,1.1351510886098939,67,49933
own_grey,strided,32,3250816,6393856,1.9668464779304642,21631,28321
own_grey,blurred,8,5505920,6400000,1.1623852144600721,835,49165
own_grey,periodic,256,1013952,1703936,1.6804898062235687,4523,8789
own_grey,skew,16,5618304,6400000,1.1391338026564601,158,49842
own_grey,blurred,16,5417600,6400000,1.1813349084465445,1646,48354
own_grey,random,32,5735232,6400000,1.1159095220559516,105,49895
own_grey,strided,64,3250816,6393856,1.9668464779304642,21631,28321
own_grey,blurred,32,5221824,6400000,1.2256253753477713,3237,46763
own_grey,strided,128,1867200,6393856,3.4243016281062553,33696,16256
own_grey,skew,32,5605184,6400000,1.141800162135623,297,49703
own_grey,blurred,64,4864704,6400000,1.3155990580310744,6285,43715
own_grey,random,64,5719040,6400000,1.1190689346463742,193,49807
own_grey,skew,64,5571968,6400000,1.1486067400243505,578,49422
own_grey,strided,256,1867200,6393856,3.4243016281062553,33696,16256
own_grey,random,128,5686912,6400000,1.1253910733980057,393,49607
own_grey,blurred,128,4162752,6400000,1.537444459818889,12383,37617
own_grey,skew,128,5515968,6400000,1.1602677898058873,1139,48861
own_yuva,random,0,5677440,6400000,1.1272686281140796,0,50000
own_yuva,random,16,5674048,6400000,1.1279425200491784,39,49961
own_yuva,periodic,1,1004224,1703936,1.696768848384424,4523,8789
own_yuva,periodic,0,1521664,1703936,1.1197846567967698,0,13312
own_grey,blurred,256,2920576,6400000,2.1913485559013015,23200,26800
own_yuva,strided,1,3214208,6393856,1.9892477400342479,21631,28321
own_yuva,strided,4,3214208,6393856,1.9892477400342479,21631,28321
own_yuva,random,8,5673152,6400000,1.1281206637861985,23,49977
own_yuva,random,1,5675200,6400000,1.1277135607555682,3,49997
own_grey,random,256,5654528,6400000,1.131836291198841,780,49220
own_yuva,random,4,5662336,6400000,1.130275561181816,11,49989
own_yuva,random,32,5661760,6400000,1.1303905499350027,108,49892
own_yuva,periodic,8,1004224,1703936,1.696768848384424,4523,8789
own_yuva,strided,8,3214208,6393856,1.9892477400342479,21631,28321
own_yuva,blurred,1,5562368,6400000,1.1505891016200294,101,49899
own_yuva,periodic,4,1004224,1703936,1.696768848384424,4523,8789
own_yuva,periodic,16,1004224,1703936,1.696768848384424,4523,8789
own_yuva,skew,0,5590016,6400000,1.1448983330280271,0,50000
own_yuva,blurred,0,5579392,6400000,1.147078391337264,0,50000
own_yuva,periodic,64,1004224,1703936,1.696768848384424,4523,8789
own_yuva,random,64,5646912,6400000,1.1333628007661531,208,49792
own_grey,skew,256,5370304,6400000,1.1917388661796426,2253,47747
own_yuva,strided,32,3214208,6393856,1.9892477400342479,21631,28321
own_yuva,periodic,32,1004224,1703936,1.696768848384424,4523,8789
own_yuva,blurred,4,5518272,6400000,1.1597833524697587,441,49559
own_yuva,skew,1,5584768,6400000,1.1459741926611813,7,49993
own_yuva,strided,0,5665920,6393856,1.1284762227493506,0,49952
own_yuva,periodic,256,1004224,1703936,1.696768848384424,4523,8789
own_yuva,skew,4,5592064,6400000,1.1444790331441128,30,49970
own_yuva,blurred,16,5404992,6400000,1.1840905592459712,1605,48395
own_yuva,strided,64,3214208,6393856,1.9892477400342479,21631,28321
own_yuva,blurred,8,5486016,6400000,1.1666025035289727,783,49217
own_yuva,periodic,128,1004224,1703936,1.696768848384424,4523,8789
own_yuva,strided,16,3214208,6393856,1.9892477400342479,21631,28321
own_yuva,skew,128,5458304,6400000,1.172525385174589,1143,48857
own_yuva,random,128,5628416,6400000,1.1370872373328482,374,49626
own_yuva,strided,256,1846592,6393856,3.4625168959900186,33696,16256
own_yuva,strided,128,1846592,6393856,3.4625168959900186,33696,16256
own_yuva,skew,8,5589376,6400000,1.1450294272562804,64,49936
own_yuva,blurred,128,4144192,6400000,1.5443299924327831,12371,37629
own_yuva,blurred,64,4817088,6400000,1.3286035048560458,6473,43527
own_yuva,blurred,32,5200768,6400000,1.2305874824641283,3191,46809
own_yuva,skew,16,5576448,6400000,1.1476839737409907,136,49864
own_yuva,skew,32,5557696,6400000,1.1515563283778025,292,49708
