Algorithm,Pattern,Cache Size,Bytes Sent,Total Bytes,Compression Ratio,Hits,Misses
own_grey,periodic,8,139520,425984,3.053211009174312,1148,2180
own_grey,periodic,0,212992,425984,2.0,0,3328
own_grey,periodic,1,139520,425984,3.053211009174312,1148,2180
own_grey,periodic,32,139520,425984,3.053211009174312,1148,2180
own_grey,periodic,4,139520,425984,3.053211009174312,1148,2180
own_grey,periodic,16,139520,425984,3.053211009174312,1148,2180
own_grey,periodic,64,139520,425984,3.053211009174312,1148,2180
own_grey,periodic,128,139520,425984,3.053211009174312,1148,2180
own_grey,periodic,256,139520,425984,3.053211009174312,1148,2180
own_grey,strided,0,3196928,6393856,2.0,0,49952
own_grey,random,0,3200000,6400000,2.0,0,50000
own_grey,strided,1,899136,6393856,7.111111111111111,35903,14049
own_grey,skew,0,3200000,6400000,2.0,0,50000
own_grey,strided,4,899136,6393856,7.111111111111111,35903,14049
own_grey,strided,8,899136,6393856,7.111111111111111,35903,14049
own_grey,blurred,0,3200000,6400000,2.0,0,50000
own_grey,strided,16,899136,6393856,7.111111111111111,35903,14049
own_grey,strided,64,258048,6393856,24.77777777777778,45920,4032
own_grey,random,1,3199168,6400000,2.000520135235161,13,49987
own_grey,skew,1,3198016,6400000,2.0012407692769516,31,49969
own_grey,random,4,3197312,6400000,2.0016814123864046,42,49958
own_grey,strided,32,899136,6393856,7.111111111111111,35903,14049
own_grey,blurred,1,3174208,6400000,2.016250982922354,403,49597
own_grey,skew,4,3190528,6400000,2.005937575222659,148,49852
own_grey,blurred,4,3092544,6400000,2.069493594917324,1679,48321
own_grey,strided,128,258048,6393856,24.77777777777778,45920,4032
own_grey,random,8,3194304,6400000,2.0035663480996173,89,49911
own_grey,skew,8,3181824,6400000,2.0114248933944805,284,49716
own_grey,blurred,8,2975424,6400000,2.150953948075972,3509,46491
own_yuva,periodic,0,212992,425984,2.0,0,3328
own_yuva,periodic,1,139520,425984,3.053211009174312,1148,2180
own_grey,blurred,256,75648,6400000,84.60236886632826,48818,1182
own_grey,blurred,16,2757760,6400000,2.3207240659085633,6910,43090
own_grey,random,16,3186432,6400000,2.0085161082991885,212,49788
own_grey,skew,16,3166080,6400000,2.0214271275520517,530,49470
own_grey,strided,256,258048,6393856,24.77777777777778,45920,4032
own_grey,blurred,128,598976,6400000,10.684902233144566,40641,9359
own_grey,blurred,32,2349248,6400000,2.724276023646716,13293,36707
own_yuva,random,0,3200000,6400000,2.0,0,50000
own_grey,random,32,3174656,6400000,2.0159664543182,396,49604
own_grey,blurred,64,1627072,6400000,3.9334460921213075,24577,25423
own_yuva,random,1,3199424,6400000,2.000360064811666,9,49991
own_grey,skew,32,3129088,6400000,2.045324388448008,1108,48892
own_yuva,random,4,3195904,6400000,2.0025632809996794,64,49936
own_yuva,random,8,3191872,6400000,2.0050929360575864,127,49873
own_yuva,periodic,256,139520,425984,3.053211009174312,1148,2180
own_grey,random,64,3146880,6400000,2.033760423022168,830,49170
own_yuva,skew,16,3164864,6400000,2.022203797698732,549,49451
own_yuva,random,16,3186944,6400000,2.0081934291911,204,49796
own_yuva,periodic,4,139520,425984,3.053211009174312,1148,2180
own_yuva,periodic,32,139520,425984,3.053211009174312,1148,2180
own_yuva,periodic,8,139520,425984,3.053211009174312,1148,2180
own_yuva,periodic,16,139520,425984,3.053211009174312,1148,2180
own_yuva,strided,4,899136,6393856,7.111111111111111,35903,14049
own_yuva,strided,32,899136,6393856,7.111111111111111,35903,14049
own_yuva,periodic,64,139520,425984,3.053211009174312,1148,2180
own_yuva,strided,1,899136,6393856,7.111111111111111,35903,14049
own_yuva,periodic,128,139520,425984,3.053211009174312,1148,2180
own_yuva,blurred,1,3173184,6400000,2.0169016357072267,419,49581
own_grey,skew,64,3066624,6400000,2.086985558059938,2084,47916
own_yuva,blurred,0,3200000,6400000,2.0,0,50000
own_yuva,strided,0,3196928,6393856,2.0,0,49952
own_yuva,skew,32,3130368,6400000,2.0444880601897286,1088,48912
own_yuva,strided,128,258048,6393856,24.77777777777778,45920,4032
own_yuva,random,32,3173952,6400000,2.0164136067590186,407,49593
own_yuva,strided,8,899136,6393856,7.111111111111111,35903,14049
own_yuva,strided,16,899136,6393856,7.111111111111111,35903,14049
own_grey,random,128,3093888,6400000,2.068594596830913,1658,48342
own_yuva,skew,0,3200000,6400000,2.0,0,50000
own_yuva,random,64,3147264,6400000,2.033512282414186,824,49176
own_yuva,strided,64,258048,6393856,24.77777777777778,45920,4032
own_yuva,skew,1,3197824,6400000,2.001360925429292,34,49966
own_yuva,blurred,8,2981056,6400000,2.1468902295025654,3421,46579
own_yuva,skew,4,3191232,6400000,2.0054950564546856,137,49863
own_yuva,skew,8,3181248,6400000,2.01178908403243,293,49707
own_yuva,blurred,4,3089920,6400000,2.071251035625518,1720,48280
own_yuva,blurred,16,2761152,6400000,2.317873119625432,6857,43143
own_yuva,blurred,128,621248,6400000,10.301844030081385,40293,9707
own_yuva,strided,256,258048,6393856,24.77777777777778,45920,4032
own_grey,skew,128,2935424,6400000,2.180264248026861,4134,45866
own_yuva,blurred,32,2340608,6400000,2.7343322760581867,13428,36572
own_yuva,blurred,256,76416,6400000,83.75209380234506,48806,1194
own_yuva,blurred,64,1606592,6400000,3.98358761900968,24897,25103
own_yuva,random,128,3092864,6400000,2.069279476886148,1674,48326
own_yuva,skew,64,3062080,6400000,2.0900825582610514,2155,47845
own_grey,skew,256,2708224,6400000,2.3631723225257586,7684,42316
own_grey,random,256,2989760,6400000,2.140640051375361,3285,46715
own_yuva,skew,128,2945024,6400000,2.1731571627260085,3984,46016
own_yuva,random,256,2992832,6400000,2.1384427859632615,3237,46763
own_yuva,skew,256,2704768,6400000,2.3661918508352655,7738,42262
