Algorithm,Pattern,Cache Size,Bytes Sent,Total Bytes,Compression Ratio,Hits,Misses
Uncompressed,periodic,0,425984,425984,1.0,0,3328
Uncompressed,periodic,1,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,4,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,8,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,16,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,32,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,64,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,128,279040,425984,1.526605504587156,1148,2180
Uncompressed,strided,0,6393856,6393856,1.0,0,49952
Uncompressed,random,0,6400000,6400000,1.0,0,50000
Uncompressed,strided,1,1798272,6393856,3.5555555555555554,35903,14049
Uncompressed,periodic,256,279040,425984,1.526605504587156,1148,2180
Uncompressed,skew,0,6400000,6400000,1.0,0,50000
Uncompressed,strided,4,1798272,6393856,3.5555555555555554,35903,14049
Uncompressed,blurred,0,6400000,6400000,1.0,0,50000
Uncompressed,strided,8,1798272,6393856,3.5555555555555554,35903,14049
Uncompressed,strided,16,1798272,6393856,3.5555555555555554,35903,14049
Uncompressed,random,1,6397952,6400000,1.0003201024327786,16,49984
Uncompressed,strided,64,516096,6393856,12.38888888888889,45920,4032
Uncompressed,skew,1,6394752,6400000,1.0008206729518205,41,49959
Uncompressed,blurred,1,6344192,6400000,1.0087967072875474,436,49564
Uncompressed,strided,32,1798272,6393856,3.5555555555555554,35903,14049
Uncompressed,random,4,6392704,6400000,1.0011413010832348,57,49943
Uncompressed,skew,4,6381568,6400000,1.0028883183568678,144,49856
Uncompressed,blurred,4,6176128,6400000,1.036247953410292,1749,48251
Uncompressed,strided,128,516096,6393856,12.38888888888889,45920,4032
Uncompressed,random,8,6386176,6400000,1.0021646756995108,108,49892
Uncompressed,blurred,8,5948928,6400000,1.0758240812462345,3524,46476
Uncompressed,skew,8,6366976,6400000,1.0051867637006955,258,49742
Uncompressed,blurred,16,5531392,6400000,1.157032443189707,6786,43214
Uncompressed,blurred,256,149376,6400000,42.84490145672665,48833,1167
Uncompressed,random,16,6372224,6400000,1.0043589177028303,217,49783
Intel_8gen,periodic,0,351104,425984,1.2132701421800949,0,3328
Intel_8gen,periodic,1,230912,425984,1.8447893569844789,1148,2180
Intel_8gen,periodic,4,230912,425984,1.8447893569844789,1148,2180
Uncompressed,skew,16,6329088,6400000,1.0112041418921651,554,49446
Intel_8gen,periodic,8,230912,425984,1.8447893569844789,1148,2180
Intel_8gen,periodic,16,230912,425984,1.8447893569844789,1148,2180
Intel_8gen,periodic,32,230912,425984,1.8447893569844789,1148,2180
Intel_8gen,periodic,64,230912,425984,1.8447893569844789,1148,2180
Uncompressed,strided,256,516096,6393856,12.38888888888889,45920,4032
Intel_8gen,periodic,128,230912,425984,1.8447893569844789,1148,2180
Uncompressed,blurred,32,4693632,6400000,1.363549592298672,13331,36669
Intel_8gen,strided,0,5276928,6393856,1.2116625430553534,0,49952
Intel_8gen,random,0,5287296,6400000,1.2104485922482873,0,50000
Uncompressed,blurred,128,1199744,6400000,5.33447135388883,40627,9373
Intel_8gen,periodic,256,230912,425984,1.8447893569844789,1148,2180
Intel_8gen,strided,1,1487488,6393856,4.298425264607177,35903,14049
Intel_8gen,strided,4,1487488,6393856,4.298425264607177,35903,14049
Uncompressed,random,32,6355072,6400000,1.0070696287941348,351,49649
Intel_8gen,blurred,0,6308928,6400000,1.0144354159692424,0,50000
Uncompressed,skew,32,6255232,6400000,1.0231435061081666,1131,48869
Intel_8gen,strided,8,1487488,6393856,4.298425264607177,35903,14049
Uncompressed,blurred,64,3244544,6400000,1.9725422124033454,24652,25348
Intel_8gen,skew,0,4797568,6400000,1.334009231343881,0,50000
Intel_8gen,strided,16,1487488,6393856,4.298425264607177,35903,14049
Intel_8gen,random,1,5282368,6400000,1.2115778378181907,17,49983
Intel_8gen,strided,64,427392,6393856,14.960167714884696,45920,4032
Intel_8gen,blurred,1,6250496,6400000,1.0239187418086502,443,49557
Intel_8gen,random,4,5290368,6400000,1.209745711451453,43,49957
Intel_8gen,strided,32,1487488,6393856,4.298425264607177,35903,14049
Intel_8gen,skew,1,4789184,6400000,1.336344563082145,30,49970
Intel_8gen,blurred,4,6089984,6400000,1.0509058808693093,1703,48297
Intel_8gen,random,8,5271104,6400000,1.214166899381989,100,49900
Intel_11gen,periodic,0,351104,425984,1.2132701421800949,0,3328
Intel_8gen,strided,128,427392,6393856,14.960167714884696,45920,4032
Intel_11gen,random,0,5286784,6400000,1.21056581846355,0,50000
Intel_8gen,blurred,8,5863168,6400000,1.0915600576343711,3512,46488
Intel_11gen,periodic,1,230912,425984,1.8447893569844789,1148,2180
Intel_11gen,periodic,4,230912,425984,1.8447893569844789,1148,2180
Intel_8gen,skew,4,4773568,6400000,1.3407162105997024,131,49869
Intel_11gen,periodic,8,230912,425984,1.8447893569844789,1148,2180
Intel_11gen,periodic,16,230912,425984,1.8447893569844789,1148,2180
Intel_11gen,periodic,32,230912,425984,1.8447893569844789,1148,2180
Intel_8gen,random,16,5266880,6400000,1.2151406525305304,201,49799
Intel_8gen,blurred,16,5449408,6400000,1.174439498749222,6751,43249
Intel_8gen,skew,8,4780672,6400000,1.3387239283514953,280,49720
Intel_8gen,blurred,256,151680,6400000,42.19409282700422,48789,1211
Intel_11gen,periodic,64,230912,425984,1.8447893569844789,1148,2180
Intel_11gen,random,1,5291328,6400000,1.2095262285762667,13,49987
Intel_11gen,periodic,128,230912,425984,1.8447893569844789,1148,2180
Intel_11gen,strided,0,5276928,6393856,1.2116625430553534,0,49952
Uncompressed,random,64,6293888,6400000,1.0168595310243842,829,49171
Uncompressed,skew,64,6131200,6400000,1.0438413361169103,2100,47900
Intel_11gen,random,4,5281088,6400000,1.2118714931468666,48,49952
Intel_11gen,periodic,256,230912,425984,1.8447893569844789,1148,2180
Intel_8gen,skew,16,4747008,6400000,1.3482176562584263,583,49417
Intel_11gen,strided,1,1487488,6393856,4.298425264607177,35903,14049
Intel_8gen,blurred,32,4635328,6400000,1.3807005674679331,13197,36803
Intel_11gen,skew,4,4791936,6400000,1.3355771028661485,137,49863
Intel_8gen,blurred,128,1194752,6400000,5.356760231412042,40504,9496
Intel_11gen,strided,4,1487488,6393856,4.298425264607177,35903,14049
Intel_11gen,strided,8,1487488,6393856,4.298425264607177,35903,14049
Intel_8gen,random,32,5241152,6400000,1.2211055890002809,451,49549
Intel_11gen,random,8,5278208,6400000,1.2125327383839364,112,49888
Intel_11gen,blurred,0,6301824,6400000,1.0155789815773972,0,50000
Intel_11gen,strided,16,1487488,6393856,4.298425264607177,35903,14049
Intel_11gen,strided,64,427392,6393856,14.960167714884696,45920,4032
Intel_11gen,strided,32,1487488,6393856,4.298425264607177,35903,14049
Intel_8gen,skew,32,4722816,6400000,1.3551237227958912,1067,48933
Intel_11gen,skew,16,4753728,6400000,1.3463117788817534,579,49421
Intel_11gen,skew,0,4793152,6400000,1.335238273269865,0,50000
Intel_11gen,random,16,5273728,6400000,1.2135627776024853,184,49816
Intel_11gen,blurred,1,6252864,6400000,1.0235309771650238,425,49575
Intel_11gen,strided,128,427392,6393856,14.960167714884696,45920,4032
Intel_11gen,blurred,4,6078208,6400000,1.052941919723708,1776,48224
Intel_11gen,skew,1,4772096,6400000,1.3411297677163243,37,49963
Intel_11gen,blurred,8,5869440,6400000,1.0903936321011884,3476,46524
Intel_11gen,random,32,5247232,6400000,1.2196906864419184,377,49623
Intel_11gen,skew,8,4759424,6400000,1.344700535190813,290,49710
Intel_11gen,strided,256,427392,6393856,14.960167714884696,45920,4032
Intel_11gen,blurred,16,5426432,6400000,1.179412180969005,6937,43063
Intel_11gen,blurred,256,148864,6400000,42.99226139294927,48816,1184
Intel_8gen,random,64,5213888,6400000,1.2274908858801723,806,49194
Intel_8gen,skew,64,4614592,6400000,1.3869048444586216,2137,47863
Intel_11gen,blurred,32,4618368,6400000,1.3857709043540922,13340,36660
Intel_11gen,blurred,128,1188480,6400000,5.385029617662897,40556,9444
Intel_11gen,blurred,64,3206144,6400000,1.996167358671351,24525,25475
Uncompressed,skew,128,5869568,6400000,1.0903698534542916,4144,45856
Uncompressed,random,128,6202368,6400000,1.0318639590556382,1544,48456
Intel_8gen,strided,256,427392,6393856,14.960167714884696,45920,4032
Intel_11gen,skew,32,4710336,6400000,1.3587141129634914,1047,48953
Intel_11gen,skew,64,4620928,6400000,1.3850031855073266,2170,47830
Intel_11gen,random,64,5206080,6400000,1.2293318581351036,812,49188
