Algorithm,Pattern,Cache Size,Bytes Sent,Total Bytes,Compression Ratio,Hits,Misses
Uncompressed,random,0,6400000,6400000,1.0,0,50000
Uncompressed,periodic,0,6400000,6400000,1.0,0,50000
Uncompressed,random,1,6399744,6400000,1.000040001600064,2,49998
Uncompressed,random,4,6399744,6400000,1.000040001600064,2,49998
Uncompressed,periodic,1,4250624,6400000,1.5056612864370031,16792,33208
Uncompressed,periodic,4,4250624,6400000,1.5056612864370031,16792,33208
Uncompressed,strided,0,6393856,6393856,1.0,0,49952
Uncompressed,random,8,6399872,6400000,1.000020000400008,1,49999
Uncompressed,periodic,8,4250624,6400000,1.5056612864370031,16792,33208
Uncompressed,random,16,6398336,6400000,1.0002600676175806,13,49987
Uncompressed,periodic,16,4250624,6400000,1.5056612864370031,16792,33208
Uncompressed,strided,1,6393856,6393856,1.0,0,49952
Uncompressed,strided,4,6393856,6393856,1.0,0,49952
Uncompressed,blurred,0,6400000,6400000,1.0,0,50000
Uncompressed,strided,8,6393856,6393856,1.0,0,49952
Uncompressed,periodic,32,4250624,6400000,1.5056612864370031,16792,33208
Uncompressed,random,32,6396672,6400000,1.000520270540681,26,49974
Uncompressed,blurred,1,6396928,6400000,1.000480230510645,24,49976
Uncompressed,skew,0,6400000,6400000,1.0,0,50000
Uncompressed,strided,16,6393856,6393856,1.0,0,49952
Uncompressed,blurred,4,6385664,6400000,1.002245028864657,112,49888
Uncompressed,skew,1,6399872,6400000,1.000020000400008,1,49999
Uncompressed,blurred,8,6374528,6400000,1.003995903696713,199,49801
Uncompressed,periodic,64,4250624,6400000,1.5056612864370031,16792,33208
Uncompressed,skew,4,6397952,6400000,1.0003201024327786,16,49984
Uncompressed,strided,32,6393856,6393856,1.0,0,49952
Uncompressed,blurred,16,6351104,6400000,1.0076988189769842,382,49618
Uncompressed,skew,8,6396800,6400000,1.0005002501250626,25,49975
Uncompressed,random,64,6394496,6400000,1.0008607402366034,43,49957
Uncompressed,skew,16,6393472,6400000,1.0010210414622915,51,49949
Uncompressed,blurred,32,6300544,6400000,1.0157853036182272,777,49223
Uncompressed,skew,32,6388608,6400000,1.0017831740498087,89,49911
Uncompressed,strided,64,6393856,6393856,1.0,0,49952
Uncompressed,periodic,128,4250624,6400000,1.5056612864370031,16792,33208
Uncompressed,blurred,64,6202368,6400000,1.0318639590556382,1544,48456
Uncompressed,skew,64,6380800,6400000,1.0030090270812437,150,49850
Uncompressed,random,128,6386560,6400000,1.002104419280489,105,49895
Uncompressed,strided,128,6393856,6393856,1.0,0,49952
Uncompressed,blurred,128,5987328,6400000,1.0689242346502479,3224,46776
Uncompressed,skew,128,6362240,6400000,1.0059350165979277,295,49705
Uncompressed,periodic,256,4250624,6400000,1.5056612864370031,16792,33208
Uncompressed,random,256,6375040,6400000,1.0039152695512499,195,49805
Uncompressed,blurred,256,5610880,6400000,1.1406410402646288,6165,43835
Uncompressed,strided,256,6393856,6393856,1.0,0,49952
Uncompressed,skew,256,6324608,6400000,1.0119204225779685,589,49411
Intel_8gen,random,0,5937792,6400000,1.077841729720408,0,50000
Intel_8gen,periodic,0,5948288,6400000,1.0759398334445138,0,50000
Intel_8gen,random,1,5931712,6400000,1.0789465166211711,1,49999
Intel_8gen,strided,0,5931968,6393856,1.077864209651839,0,49952
Intel_8gen,random,4,5940672,6400000,1.0773191989054436,3,49997
Intel_8gen,periodic,1,3949760,6400000,1.6203516163007372,16792,33208
Intel_8gen,periodic,4,3949760,6400000,1.6203516163007372,16792,33208
Intel_8gen,random,8,5937088,6400000,1.0779695365808961,5,49995
Intel_8gen,periodic,8,3949760,6400000,1.6203516163007372,16792,33208
Intel_8gen,strided,1,5931968,6393856,1.077864209651839,0,49952
Intel_8gen,strided,4,5931968,6393856,1.077864209651839,0,49952
Intel_8gen,random,16,5936896,6400000,1.0780043982579448,11,49989
Intel_8gen,skew,0,5663936,6400000,1.1299562706923243,0,50000
Intel_8gen,blurred,0,5498112,6400000,1.164035945429995,0,50000
Intel_8gen,periodic,16,3949760,6400000,1.6203516163007372,16792,33208
Intel_8gen,strided,8,5931968,6393856,1.077864209651839,0,49952
Intel_8gen,blurred,1,5482816,6400000,1.1672833813864991,25,49975
Intel_8gen,blurred,4,5463104,6400000,1.1714951792973372,111,49889
Intel_8gen,periodic,32,3949760,6400000,1.6203516163007372,16792,33208
Intel_8gen,blurred,8,5470080,6400000,1.17000117000117,189,49811
Intel_8gen,strided,16,5931968,6393856,1.077864209651839,0,49952
Intel_8gen,skew,1,5662784,6400000,1.130186141657531,1,49999
Intel_8gen,skew,4,5671040,6400000,1.1285407967498025,8,49992
Intel_8gen,random,32,5941056,6400000,1.0772495664070496,29,49971
Intel_8gen,skew,8,5669632,6400000,1.128821059285682,14,49986
Intel_8gen,periodic,64,3949760,6400000,1.6203516163007372,16792,33208
Intel_8gen,skew,16,5656320,6400000,1.1314777098891151,37,49963
Intel_8gen,blurred,16,5435136,6400000,1.177523432716311,406,49594
Intel_8gen,strided,32,5931968,6393856,1.077864209651839,0,49952
Intel_8gen,blurred,32,5406720,6400000,1.183712121212121,785,49215
Intel_8gen,skew,32,5665408,6400000,1.129662682722939,84,49916
Intel_8gen,random,64,5938432,6400000,1.0777255679613744,49,49951
Intel_8gen,strided,64,5931968,6393856,1.077864209651839,0,49952
Intel_8gen,periodic,128,3949760,6400000,1.6203516163007372,16792,33208
Intel_8gen,blurred,64,5302144,6400000,1.2070588803321827,1596,48404
Intel_8gen,skew,64,5637568,6400000,1.1352412955373665,149,49851
Intel_8gen,random,128,5921024,6400000,1.0808941156124345,93,49907
Intel_8gen,strided,128,5931968,6393856,1.077864209651839,0,49952
Intel_8gen,blurred,128,5149568,6400000,1.242822698913773,3116,46884
Intel_11gen,random,0,5934016,6400000,1.0785275941284957,0,50000
Intel_8gen,skew,128,5631808,6400000,1.1364023773537735,317,49683
Intel_11gen,periodic,0,5947008,6400000,1.076171412582596,0,50000
Intel_11gen,random,1,5936832,6400000,1.078016019318047,0,50000
Intel_8gen,periodic,256,3949760,6400000,1.6203516163007372,16792,33208
Intel_11gen,random,4,5948096,6400000,1.0759745639613079,2,49998
Intel_11gen,random,8,5943232,6400000,1.0768551522134757,6,49994
Intel_11gen,periodic,1,3948992,6400000,1.6206667422977814,16792,33208
Intel_11gen,random,16,5932288,6400000,1.0788417554913046,13,49987
Intel_11gen,random,32,5935104,6400000,1.0783298826777088,25,49975
Intel_11gen,periodic,4,3948992,6400000,1.6206667422977814,16792,33208
Intel_11gen,periodic,8,3948992,6400000,1.6206667422977814,16792,33208
Intel_11gen,periodic,16,3948992,6400000,1.6206667422977814,16792,33208
Intel_11gen,random,64,5928256,6400000,1.0795755109091105,45,49955
Intel_8gen,blurred,256,4829760,6400000,1.3251176041873716,6071,43929
Intel_8gen,random,256,5921920,6400000,1.0807305738679347,195,49805
Intel_11gen,periodic,32,3948992,6400000,1.6206667422977814,16792,33208
Intel_8gen,strided,256,5931968,6393856,1.077864209651839,0,49952
Intel_8gen,skew,256,5590144,6400000,1.1448721177844434,672,49328
Intel_11gen,random,128,5922944,6400000,1.080543729604737,92,49908
Intel_11gen,periodic,64,3948992,6400000,1.6206667422977814,16792,33208
Intel_11gen,strided,0,5930688,6393856,1.0780968413782683,0,49952
Intel_11gen,strided,1,5930688,6393856,1.0780968413782683,0,49952
Intel_11gen,periodic,128,3948992,6400000,1.6206667422977814,16792,33208
Intel_11gen,strided,8,5930688,6393856,1.0780968413782683,0,49952
Intel_11gen,blurred,0,5487552,6400000,1.1662759642186533,0,50000
Intel_11gen,random,256,5913280,6400000,1.082309648790519,180,49820
Intel_11gen,blurred,1,5484864,6400000,1.1668475280335118,22,49978
Intel_11gen,strided,16,5930688,6393856,1.0780968413782683,0,49952
Intel_11gen,skew,0,5662016,6400000,1.1303394409341125,0,50000
Intel_11gen,strided,4,5930688,6393856,1.0780968413782683,0,49952
Intel_11gen,blurred,8,5456256,6400000,1.1729654913552443,192,49808
Intel_11gen,blurred,4,5464192,6400000,1.1712619175900114,80,49920
Intel_11gen,skew,1,5662016,6400000,1.1303394409341125,5,49995
Intel_11gen,strided,32,5930688,6393856,1.0780968413782683,0,49952
Intel_11gen,blurred,16,5440768,6400000,1.1763045217145816,392,49608
