Algorithm,Pattern,Cache Size,Bytes Sent,Total Bytes,Compression Ratio,Hits,Misses
Uncompressed,periodic,0,425984,425984,1.0,0,3328
Uncompressed,periodic,1,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,4,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,8,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,16,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,32,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,64,279040,425984,1.526605504587156,1148,2180
Uncompressed,periodic,128,279040,425984,1.526605504587156,1148,2180
Uncompressed,strided,0,6393856,6393856,1.0,0,49952
Uncompressed,skew,0,6400000,6400000,1.0,0,50000
Uncompressed,random,0,6400000,6400000,1.0,0,50000
Uncompressed,strided,1,1798272,6393856,3.5555555555555554,35903,14049
Uncompressed,periodic,256,279040,425984,1.526605504587156,1148,2180
Uncompressed,strided,4,1798272,6393856,3.5555555555555554,35903,14049
Uncompressed,blurred,0,6400000,6400000,1.0,0,50000
Uncompressed,strided,8,1798272,6393856,3.5555555555555554,35903,14049
Uncompressed,strided,16,1798272,6393856,3.5555555555555554,35903,14049
Uncompressed,strided,64,516096,6393856,12.38888888888889,45920,4032
Uncompressed,skew,1,6396672,6400000,1.000520270540681,26,49974
Uncompressed,random,1,6398336,6400000,1.0002600676175806,13,49987
Uncompressed,blurred,1,6347264,6400000,1.0083084617246107,412,49588
Uncompressed,strided,32,1798272,6393856,3.5555555555555554,35903,14049
Uncompressed,random,4,6391808,6400000,1.0012816404998397,64,49936
Uncompressed,skew,4,6380416,6400000,1.003069392340562,153,49847
Uncompressed,blurred,4,6179200,6400000,1.0357327809425168,1725,48275
Uncompressed,strided,128,516096,6393856,12.38888888888889,45920,4032
Uncompressed,random,8,6386688,6400000,1.0020843354176687,104,49896
Uncompressed,skew,8,6367232,6400000,1.0051463493084594,256,49744
Uncompressed,blurred,8,5962624,6400000,1.0733529399137025,3417,46583
Uncompressed,blurred,256,151808,6400000,42.158516020236085,48814,1186
Uncompressed,blurred,16,5506432,6400000,1.1622771333596782,6981,43019
Uncompressed,skew,16,6332416,6400000,1.010672703751617,528,49472
Uncompressed,random,16,6372864,6400000,1.0042580541495942,212,49788
Intel_8gen,periodic,0,331264,425984,1.285935085007728,0,3328
Uncompressed,strided,256,516096,6393856,12.38888888888889,45920,4032
Intel_8gen,periodic,1,214528,425984,1.9856801909307875,1148,2180
Intel_8gen,periodic,4,214528,425984,1.9856801909307875,1148,2180
Intel_8gen,periodic,8,214528,425984,1.9856801909307875,1148,2180
Uncompressed,blurred,32,4685056,6400000,1.366045571280258,13398,36602
Intel_8gen,periodic,16,214528,425984,1.9856801909307875,1148,2180
Intel_8gen,periodic,32,214528,425984,1.9856801909307875,1148,2180
Uncompressed,blurred,128,1198848,6400000,5.3384582532564595,40634,9366
Intel_8gen,periodic,64,214528,425984,1.9856801909307875,1148,2180
Intel_8gen,periodic,128,214528,425984,1.9856801909307875,1148,2180
Uncompressed,random,32,6348416,6400000,1.008125491461177,403,49597
Uncompressed,skew,32,6264448,6400000,1.0216382991765596,1059,48941
Uncompressed,blurred,64,3226240,6400000,1.9837333862328903,24795,25205
Intel_8gen,strided,0,4778944,6393856,1.337922352720601,0,49952
Intel_8gen,random,0,4763712,6400000,1.3434901186301775,0,50000
Intel_8gen,strided,1,1347840,6393856,4.74377967711301,35903,14049
Intel_8gen,periodic,256,214528,425984,1.9856801909307875,1148,2180
Intel_8gen,strided,4,1347840,6393856,4.74377967711301,35903,14049
Intel_8gen,strided,8,1347840,6393856,4.74377967711301,35903,14049
Intel_8gen,blurred,0,6236736,6400000,1.0261777955648597,0,50000
Intel_8gen,skew,0,4997760,6400000,1.2805736970162633,0,50000
Intel_8gen,random,1,4780608,6400000,1.3387418504089856,6,49994
Intel_8gen,strided,16,1347840,6393856,4.74377967711301,35903,14049
Intel_8gen,strided,64,387328,6393856,16.50760079312624,45920,4032
Intel_8gen,random,4,4756672,6400000,1.3454785194354373,40,49960
Intel_8gen,strided,32,1347840,6393856,4.74377967711301,35903,14049
Intel_11gen,random,0,4763072,6400000,1.3436706394528573,0,50000
Intel_8gen,random,8,4760960,6400000,1.3442667025137787,100,49900
Intel_8gen,skew,1,4999936,6400000,1.2800163842097179,27,49973
Intel_8gen,blurred,4,6016192,6400000,1.0637958363030968,1743,48257
Intel_8gen,blurred,1,6183680,6400000,1.03498240529911,454,49546
Intel_8gen,strided,128,387328,6393856,16.50760079312624,45920,4032
Intel_8gen,skew,4,4979072,6400000,1.2853800868916938,151,49849
Intel_11gen,periodic,8,214528,425984,1.9856801909307875,1148,2180
Intel_8gen,blurred,8,5794880,6400000,1.1044232149759787,3500,46500
Intel_11gen,periodic,0,331264,425984,1.285935085007728,0,3328
Intel_11gen,periodic,1,214528,425984,1.9856801909307875,1148,2180
Intel_11gen,periodic,4,214528,425984,1.9856801909307875,1148,2180
Intel_11gen,periodic,16,214528,425984,1.9856801909307875,1148,2180
Uncompressed,skew,64,6120448,6400000,1.0456750878367074,2184,47816
Intel_11gen,random,1,4764416,6400000,1.343291601740906,15,49985
Intel_8gen,random,16,4749888,6400000,1.3474001913308271,193,49807
Intel_11gen,periodic,32,214528,425984,1.9856801909307875,1148,2180
Intel_11gen,periodic,64,214528,425984,1.9856801909307875,1148,2180
Uncompressed,random,64,6298624,6400000,1.0160949439115592,792,49208
Intel_8gen,skew,8,4962368,6400000,1.2897068496330784,275,49725
Intel_8gen,blurred,16,5366336,6400000,1.1926200670252478,6888,43112
Intel_11gen,random,4,4763968,6400000,1.3434179238819404,55,49945
Intel_11gen,periodic,128,214528,425984,1.9856801909307875,1148,2180
Intel_11gen,strided,0,4778944,6393856,1.337922352720601,0,49952
Intel_8gen,strided,256,387328,6393856,16.50760079312624,45920,4032
Intel_11gen,strided,1,1347840,6393856,4.74377967711301,35903,14049
Intel_8gen,skew,16,4950464,6400000,1.2928081084924565,505,49495
Intel_8gen,blurred,32,4569280,6400000,1.4006583094054206,13252,36748
Intel_11gen,strided,4,1347840,6393856,4.74377967711301,35903,14049
Intel_11gen,periodic,256,214528,425984,1.9856801909307875,1148,2180
Intel_11gen,random,8,4733760,6400000,1.3519908064625161,117,49883
Intel_11gen,strided,8,1347840,6393856,4.74377967711301,35903,14049
Intel_8gen,blurred,128,1131392,6400000,5.656748500961648,40722,9278
Intel_8gen,random,32,4731200,6400000,1.3527223537368955,407,49593
Intel_11gen,strided,16,1347840,6393856,4.74377967711301,35903,14049
Intel_8gen,blurred,64,3097472,6400000,2.0662010826893673,24939,25061
Intel_11gen,blurred,0,6240768,6400000,1.0255148084338337,0,50000
Intel_11gen,strided,64,387328,6393856,16.50760079312624,45920,4032
Intel_11gen,random,16,4746880,6400000,1.3482540110556829,190,49810
Intel_11gen,strided,32,1347840,6393856,4.74377967711301,35903,14049
Intel_8gen,skew,32,4875200,6400000,1.3127666557269446,1104,48896
Intel_11gen,skew,0,4998464,6400000,1.280393336833075,0,50000
Intel_11gen,strided,128,387328,6393856,16.50760079312624,45920,4032
Intel_11gen,blurred,128,1148416,6400000,5.572893446277307,40576,9424
Intel_11gen,blurred,1,6181952,6400000,1.0352717070595179,440,49560
Intel_11gen,blurred,4,6017984,6400000,1.0634790654145974,1714,48286
Intel_11gen,skew,1,4984768,6400000,1.2839113074068844,34,49966
Intel_11gen,random,32,4732928,6400000,1.3522284725227174,400,49600
Intel_11gen,blurred,8,5814656,6400000,1.1006670042045479,3371,46629
Intel_11gen,skew,4,4984256,6400000,1.284043195213087,129,49871
Intel_11gen,skew,32,4877632,6400000,1.31211210685841,1077,48923
Intel_8gen,random,64,4692224,6400000,1.3639587538872824,780,49220
Intel_8gen,blurred,256,134464,6400000,47.596382674916704,48805,1195
Intel_11gen,skew,8,4963712,6400000,1.2893576420227442,256,49744
Intel_11gen,blurred,16,5384832,6400000,1.1885236159642492,6812,43188
Intel_11gen,blurred,256,139200,6400000,45.97701149425287,48776,1224
Uncompressed,skew,128,5870336,6400000,1.090227203349178,4138,45862
Intel_8gen,skew,64,4757184,6400000,1.3453337100267722,2176,47824
Intel_11gen,strided,256,387328,6393856,16.50760079312624,45920,4032
Intel_11gen,skew,16,4935616,6400000,1.2966973119464724,564,49436
Intel_11gen,blurred,32,4571072,6400000,1.4001092085182645,13220,36780
Intel_11gen,random,64,4690048,6400000,1.3645915777407822,801,49199
Intel_11gen,blurred,64,3118528,6400000,2.0522502924456667,24774,25226
Uncompressed,random,128,6198784,6400000,1.0324605600066077,1572,48428
